word,model_type,back,hurdle_place,theta_mean,theta_se_mean,theta_sd,theta_2.5%,theta_25%,theta_50%,theta_75%,theta_97.5%,theta_n_eff,theta_Rhat,lambda_mean,lambda_se_mean,lambda_sd,lambda_2.5%,lambda_25%,lambda_50%,lambda_75%,lambda_97.5%,lambda_n_eff,lambda_Rhat,mu_mean,mu_se_mean,mu_sd,mu_2.5%,mu_25%,mu_50%,mu_75%,mu_97.5%,mu_n_eff,mu_Rhat,phi_mean,phi_se_mean,phi_sd,phi_2.5%,phi_25%,phi_50%,phi_75%,phi_97.5%,phi_n_eff,phi_Rhat,psi_intercept_mean,psi_intercept_se_mean,psi_intercept_sd,psi_intercept_2.5%,psi_intercept_25%,psi_intercept_50%,psi_intercept_75%,psi_intercept_97.5%,psi_intercept_n_eff,psi_intercept_Rhat,psi_slope_mean,psi_slope_se_mean,psi_slope_sd,psi_slope_2.5%,psi_slope_25%,psi_slope_50%,psi_slope_75%,psi_slope_97.5%,psi_slope_n_eff,psi_slope_Rhat,alpha_intercept_mean,alpha_intercept_se_mean,alpha_intercept_sd,alpha_intercept_2.5%,alpha_intercept_25%,alpha_intercept_50%,alpha_intercept_75%,alpha_intercept_97.5%,alpha_intercept_n_eff,alpha_intercept_Rhat,alpha_slope_mean,alpha_slope_se_mean,alpha_slope_sd,alpha_slope_2.5%,alpha_slope_25%,alpha_slope_50%,alpha_slope_75%,alpha_slope_97.5%,alpha_slope_n_eff,alpha_slope_Rhat,waic,waic_scaled,keep
which,hurdle,FALSE,0,2.595787606,0.009439608,0.494666398,1.703958177,2.263078695,2.565384234,2.900477922,3.65371315,2746.103451,1.000344041,0.523242917,0.002980184,0.137562269,0.285400618,0.424470812,0.512110596,0.609582496,0.825176143,2130.651343,0.999809597,4.532930253,0.002946501,0.183239012,4.178352198,4.408945454,4.530573001,4.658130465,4.885604231,3867.433349,0.999900872,4.529694119,0.013400479,0.797433939,3.157124863,3.966793075,4.45864488,5.018308576,6.268437065,3541.186479,0.999721327,2.569424891,0.006420278,0.331880639,1.963183689,2.33892024,2.556497573,2.79341119,3.242418159,2672.121698,1.001682255,-0.251621896,0.001048249,0.053014465,-0.358686813,-0.286616303,-0.249944769,-0.213756911,-0.154340151,2557.760809,1.001252292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1729.028581,6.574253158,gen
who,gen,FALSE,NA,1.233125097,0.002065285,0.106324913,1.033728003,1.159776361,1.229826053,1.302556665,1.454912356,2650.391155,1.000191458,0.941211032,0.000974151,0.044005935,0.83475417,0.915920872,0.949909887,0.97656684,0.997216393,2040.656223,1.000271766,5.384983888,0.003198023,0.184903762,5.031634865,5.260249442,5.381699545,5.504843857,5.762704609,3342.938136,1.001451487,3.396242758,0.007566259,0.404803812,2.684214957,3.116702433,3.360174291,3.651686506,4.275446513,2862.376512,1.000395057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3350.329559,8.171535509,hur
who,hurdle,FALSE,0,3.589811163,0.004953593,0.299044023,3.014465835,3.385041858,3.581370318,3.782523355,4.193641949,3644.429245,1.00074782,0.395322103,0.001402524,0.080129537,0.24768935,0.338946096,0.394011767,0.445099919,0.563282363,3264.107204,1.000562294,5.33492295,0.003011134,0.190084886,4.975406489,5.202520039,5.331311322,5.457794271,5.723563559,3985.062595,0.999598168,3.243721183,0.005781741,0.372276785,2.58326186,2.988007689,3.214707379,3.475158165,4.038317252,4145.85955,1.000307062,1.621156517,0.004113286,0.209853844,1.220324815,1.47905292,1.617994056,1.760970205,2.044178743,2602.891058,0.999882444,-0.25619499,0.000654792,0.033695499,-0.32533659,-0.278444875,-0.256001681,-0.233332263,-0.192846881,2648.11821,0.999838659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3291.834645,8.028864989,hur
whole,gen,TRUE,NA,2.332197927,0.003040992,0.182389752,2.002747135,2.205794935,2.325213199,2.450998989,2.702670886,3597.246844,1.001149433,0.340538695,0.001670582,0.092942075,0.188216184,0.277106606,0.330355162,0.393566061,0.553815846,3095.20325,0.999883585,6.199765629,0.003700807,0.234984175,5.762216863,6.038492863,6.190888284,6.360145894,6.672871498,4031.664748,0.99959579,19.13047356,0.098994267,6.038351657,10.26119911,14.89815466,18.17403421,22.3800192,33.58923326,3720.631947,0.999605107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1288.557793,8.367258397,hur
whole,hurdle,TRUE,-2,2.644143011,0.009099859,0.493048683,1.671207066,2.31131829,2.645051549,2.984990179,3.581150081,2935.690673,0.999543637,0.250555316,0.001955657,0.092771125,0.071813337,0.185868425,0.249582087,0.314594485,0.432580155,2250.300178,0.999286194,6.192571746,0.003905811,0.239278913,5.74497069,6.023755143,6.186658938,6.356992815,6.669094347,3753.067422,0.999786097,19.14515362,0.105218409,5.99775997,10.42367777,14.86682379,18.17125063,22.26626866,33.30884814,3249.336619,1.000161679,1.789981411,0.01079713,0.499963868,0.877898464,1.433167658,1.767879086,2.129561717,2.815999837,2144.17688,1.000217841,-0.354590276,0.001784383,0.080616962,-0.516335668,-0.410322999,-0.351081888,-0.296141632,-0.206387811,2041.157725,1.000908219,0.197827145,0.022261531,1.139547266,-2.183936075,-0.543998889,0.243308679,0.958921287,2.354887074,2620.321812,1.00014856,-0.602197225,0.004470104,0.242676204,-1.117617959,-0.759829745,-0.591398166,-0.434637386,-0.170141269,2947.265229,1.000194032,1260.953061,8.188006888,hur
why,gen,FALSE,NA,1.25797349,0.00342178,0.141578705,1.028468228,1.155838023,1.241489009,1.343103822,1.579038234,1711.95293,1.002384894,0.744607053,0.003292443,0.137545442,0.499515635,0.640425429,0.736217401,0.856429991,0.985181855,1745.24247,1.00256301,5.281491859,0.004363257,0.230480936,4.853753272,5.121227555,5.275195401,5.433502664,5.747766631,2790.283854,1.000799046,2.153762149,0.005972391,0.283192573,1.663353146,1.957975908,2.13086377,2.324827569,2.778690388,2248.367339,1.000298377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2647.964641,8.122590923,gen
will,gen,FALSE,NA,2.470674619,0.007576245,0.235493773,2.126113011,2.322060363,2.432820252,2.570728934,3.091383464,966.163854,1.002481047,0.563334314,0.00404769,0.132032409,0.366605955,0.472930583,0.53664997,0.626974803,0.919091856,1064.012217,1.001723196,5.427316598,0.002925538,0.165444114,5.103740284,5.315318545,5.423050436,5.54262979,5.741386063,3198.094267,0.99988118,10.95430533,0.049484476,2.642480175,7.022233189,9.135071261,10.5258546,12.27513113,17.34874894,2851.579815,1.000749391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2412.698935,8.262667587,gen
will,hurdle,FALSE,1,2.787397854,0.006151629,0.366864965,2.07777738,2.53856522,2.789665057,3.024898633,3.511559708,3556.576494,1.000102262,0.286133741,0.001092527,0.061789028,0.163595685,0.245156634,0.285717733,0.326549227,0.410085544,3198.587298,0.999686445,5.437213596,0.002424925,0.169456408,5.109930622,5.321392484,5.432989492,5.553029212,5.767540998,4883.365194,0.999694097,11.07779532,0.045725852,2.813074861,6.862139914,9.103002492,10.67761361,12.57139335,17.65131116,3784.765421,1.000104262,1.114457279,0.006150225,0.313989746,0.519210107,0.90318523,1.109979271,1.318917716,1.751299392,2606.447556,1.000280556,-0.333579504,0.001146957,0.058411224,-0.451386113,-0.371043087,-0.333840005,-0.293629622,-0.224000799,2593.573373,1.000618414,0.202551317,0.008358542,0.431268521,-0.662612687,-0.090415072,0.203899288,0.493059216,1.040771758,2662.162106,1.000822366,-0.356116015,0.001643201,0.086915622,-0.531695529,-0.413504104,-0.352545646,-0.296359349,-0.19188185,2797.784743,1.000474517,2459.00818,8.421260889,gen
with,gen,TRUE,NA,2.321086669,0.001035406,0.063272078,2.199916309,2.277495957,2.320720959,2.363997824,2.447487955,3734.242474,1.000413436,0.194089139,0.000403893,0.02468624,0.146905383,0.176854909,0.193587024,0.210921342,0.242837681,3735.738137,0.999448537,6.285334156,0.001566666,0.094502864,6.103763738,6.220995577,6.282989173,6.348734957,6.473896186,3638.623186,1.000356622,10.6722776,0.020689093,1.224996505,8.549373899,9.82664647,10.58732267,11.45791298,13.29260241,3505.79711,1.00053973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10017.51059,8.460735298,hur
with,hurdle,TRUE,-2,2.670060221,0.003216802,0.191154404,2.298232957,2.541759624,2.672985013,2.799973404,3.029277237,3531.181045,1.000270369,0.135886861,0.000592614,0.035406275,0.066875357,0.111448952,0.136297262,0.159433762,0.207203082,3569.580441,0.999772944,6.285586457,0.001307826,0.09268727,6.108055408,6.222408508,6.284651647,6.347926853,6.469084065,5022.731687,1.000541984,10.72600268,0.019661753,1.273943898,8.566131607,9.823270709,10.60895998,11.50606397,13.57470802,4198.132623,0.999600968,0.222598801,0.002547984,0.13880228,-0.05250557,0.126924347,0.220074993,0.31842432,0.492781837,2967.561103,0.999432081,-0.125602783,0.00038045,0.020553235,-0.165749952,-0.139864418,-0.125156065,-0.11168678,-0.086375542,2918.543439,0.999610541,-0.995386931,0.004515132,0.252973971,-1.495707309,-1.17077115,-0.991612303,-0.822545715,-0.506690454,3139.14118,0.999902911,-0.204873613,0.000766442,0.043143231,-0.29044411,-0.234439687,-0.20411577,-0.175297124,-0.122073119,3168.593449,0.999850835,10095.68687,8.526762556,hur
work,gen,TRUE,NA,1.274264259,0.003495789,0.160048699,0.996226092,1.156083152,1.263802218,1.379192999,1.613953362,2096.108859,1.000247863,0.80184347,0.002676242,0.126869344,0.545542495,0.712530489,0.812973238,0.908250142,0.991271272,2247.307643,0.999678776,6.090645999,0.003828732,0.211185543,5.688371627,5.946006781,6.085401347,6.233474734,6.5087234,3042.41432,0.999997517,14.34953076,0.080379937,4.231460206,8.25532983,11.32240228,13.68208506,16.63509776,24.19184163,2771.310577,1.000267194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1627.688326,8.13844163,gen
work,hurdle,TRUE,-1,2.475785616,0.005341829,0.293313071,1.901042289,2.283892838,2.471988109,2.675164161,3.051988181,3014.968737,1.000968904,0.156054726,0.001545079,0.082448343,0.015087979,0.095316556,0.150682727,0.20855105,0.326789579,2847.49101,0.999889623,6.026432349,0.003621545,0.222722198,5.59998482,5.868934237,6.025342927,6.179341873,6.473252452,3782.153645,1.000466499,8.761141495,0.027982753,1.755609627,5.912241385,7.508254096,8.55731487,9.837892486,12.71597456,3936.180602,0.999846848,1.012841071,0.006858022,0.354026445,0.346703389,0.773684787,1.008183491,1.241953492,1.74798968,2664.855761,0.99960777,-0.212597197,0.001071828,0.056126287,-0.328852113,-0.248802679,-0.209945969,-0.174346635,-0.108719722,2742.092079,0.999470895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1619.846343,8.099231715,gen
would,gen,FALSE,NA,1.912940205,0.000962315,0.062936629,1.790958362,1.870631008,1.912266333,1.955075876,2.03672073,4277.324479,1.00066799,0.294758401,0.000487243,0.032742652,0.233493076,0.272188689,0.293416392,0.316019504,0.361953862,4515.814534,0.999980536,5.695854657,0.001334676,0.094996737,5.510604708,5.632123576,5.695169506,5.760344115,5.879818888,5066.007805,0.999829403,13.07114961,0.030240287,2.035326831,9.644580226,11.64913839,12.84375099,14.26440318,17.58973864,4529.982259,0.99966853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7106.140114,8.158599442,hur
would,hurdle,FALSE,1,2.039743968,0.004296994,0.236271839,1.563444446,1.881876606,2.035210958,2.200551393,2.498172064,3023.391179,1.001344026,0.258351993,0.000716108,0.040572372,0.17761268,0.230950559,0.257431231,0.2862466,0.337318651,3209.989374,1.000397486,5.69825036,0.001377564,0.095471123,5.514566999,5.635892596,5.696310893,5.760652315,5.88774113,4803.08534,0.999339088,13.09945863,0.029628315,2.033995304,9.743420891,11.63917114,12.86472234,14.33925933,17.62404726,4712.875633,0.999835816,1.347957271,0.003683934,0.177303563,1.002308107,1.227062217,1.347313576,1.470086657,1.690439438,2316.387881,1.001735286,-0.24869257,0.00058249,0.028875281,-0.306050369,-0.268033054,-0.248673047,-0.228565312,-0.192770939,2457.397163,1.001581957,0.56623168,0.00547558,0.282583173,0.008570164,0.37770749,0.566935865,0.754241764,1.120292368,2663.37504,1.002746542,-0.408236452,0.001105907,0.057170667,-0.524112879,-0.445885711,-0.407076063,-0.370221839,-0.295648822,2672.44845,1.002042593,7024.18964,8.064511642,hur
yeah,gen,FALSE,NA,0.814160761,0.001278603,0.068011833,0.696738021,0.768503851,0.809781961,0.853697835,0.959297926,2829.418587,1.001281335,0.336747954,0.001767609,0.083755812,0.204265528,0.280284883,0.327282218,0.380630986,0.523594483,2245.213803,1.001866918,0.493825801,0.000521445,0.031224322,0.437330579,0.471834638,0.49189929,0.514332916,0.559010188,3585.65536,1.000090465,0.132972643,0.000152327,0.009294522,0.115952231,0.126498508,0.132600564,0.139029741,0.152351538,3723.050378,0.999550151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4892.438005,1.920109107,gen
year,gen,TRUE,NA,0.890405329,0.002159841,0.117533558,0.676422413,0.80896841,0.886074427,0.968093992,1.135641523,2961.284046,1.000261765,0.878551307,0.001584335,0.087131138,0.676030783,0.825503248,0.895346748,0.948466831,0.994072817,3024.495553,1.000096423,6.297654635,0.003891763,0.243741635,5.822378785,6.131882703,6.296484124,6.46238431,6.782154134,3922.533021,1.000692344,10.5606309,0.056811227,3.063935216,6.176126147,8.413304065,9.987529645,12.1470014,18.09902896,2908.645707,1.00000318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1373.82381,7.94117809,gen
year,hurdle,TRUE,-1,2.156853385,0.006140475,0.344475753,1.486842314,1.92592519,2.153004446,2.387704886,2.852238819,3147.120191,0.999365574,0.396612839,0.00185766,0.104302874,0.198309562,0.326429455,0.393305502,0.461508718,0.610984502,3152.534639,1.000148807,6.22227807,0.004080775,0.259916131,5.725732623,6.041406988,6.217784694,6.39708052,6.733140011,4056.777384,1.002521053,7.183437605,0.026046846,1.485773877,4.807889179,6.14106039,7.029880999,8.04308705,10.6611176,3253.832123,0.999914384,1.787856618,0.008120292,0.409080946,1.01342386,1.508449183,1.769310233,2.04994192,2.636882361,2537.903956,0.99975785,-0.230466586,0.00113293,0.057865658,-0.348626965,-0.266690352,-0.228580056,-0.191785732,-0.122399043,2608.768675,0.999762936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1370.748819,7.923403577,gen
years,gen,TRUE,NA,1.252660507,0.003302587,0.14995622,0.97932045,1.145941626,1.243048989,1.357537227,1.55918356,2061.676494,1.002257493,0.850293679,0.002222668,0.099718101,0.63631776,0.779951137,0.863624992,0.933392692,0.993332517,2012.792327,1.002076267,5.467011417,0.003395878,0.189218101,5.104007191,5.337238608,5.462367066,5.59015561,5.847274062,3104.711427,1.00035882,10.98368971,0.066175502,3.088091634,6.51578941,8.871405522,10.46649283,12.53974457,17.99896748,2177.638892,1.000444216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1764.744047,7.878321639,gen
yes,gen,TRUE,NA,4.066768724,0.017464372,0.971101588,2.544632577,3.360597765,3.957549139,4.634642161,6.271838021,3091.885248,0.999567091,0.68384588,0.003393311,0.195579833,0.257732758,0.547996696,0.702557658,0.843553966,0.981378795,3322.009313,1.000079198,0.769197751,0.002027565,0.113918737,0.579770865,0.690774719,0.757409944,0.838318581,1.026858806,3156.755611,0.99991386,0.384955968,0.001676817,0.093474991,0.241688907,0.317754799,0.371530018,0.437940255,0.600221331,3107.561784,1.000174451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621.3126297,2.811369365,gen
you,gen,FALSE,NA,1.710136308,0.001500538,0.048924953,1.606030373,1.679099842,1.712828178,1.744473293,1.796796067,1063.081562,0.999995152,0.967509252,0.000795406,0.025022267,0.909265998,0.95310019,0.972567072,0.987419416,0.999090146,989.6366634,1.00090708,4.756183316,0.000841463,0.03748863,4.685785352,4.730288523,4.755763535,4.782350376,4.828966149,1984.854065,0.999755068,4.321569356,0.003209381,0.145955758,4.041784458,4.22279563,4.318950564,4.417822766,4.614957801,2068.23541,1.000030414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55482.7582,7.868778642,gen
you,hurdle,FALSE,0,1.740762689,0.000800032,0.049339465,1.645955023,1.706593137,1.74118649,1.773539711,1.839111879,3803.415635,1.000783258,0.42435302,0.000223557,0.012981371,0.399313461,0.415448739,0.42432121,0.432893667,0.450790992,3371.822701,1.000098834,4.753390387,0.000547594,0.037332683,4.680536258,4.727630056,4.752905969,4.778960704,4.827097837,4647.947428,0.99966595,4.299169245,0.002314224,0.141210994,4.025693977,4.205107184,4.296745264,4.388837067,4.581894875,3723.28471,0.999660536,1.160066506,0.001021007,0.051323114,1.057756098,1.125238966,1.16047346,1.195240323,1.26008402,2526.785615,1.001286078,-0.338246221,0.000215814,0.010696146,-0.359122401,-0.345436489,-0.338402281,-0.331020844,-0.317271189,2456.382071,1.001029515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56273.1037,7.980868487,gen
your,gen,TRUE,NA,2.28836409,0.001295291,0.088678074,2.118788216,2.229063788,2.285752524,2.346360548,2.467619971,4687.029492,0.999828508,0.395679117,0.000665167,0.044005765,0.314628013,0.364521519,0.393574426,0.423484691,0.487341806,4376.808666,0.999181717,5.72079356,0.001710501,0.116880896,5.49584106,5.642695903,5.716435279,5.798822358,5.960518088,4669.179813,0.999630575,9.788723205,0.021637096,1.424554306,7.409227868,8.776271414,9.645989287,10.64137457,12.92284855,4334.710255,1.00118275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5800.910241,8.34663344,hur
your,hurdle,TRUE,-2,3.077095968,0.003924833,0.256747583,2.582572027,2.903438334,3.070937454,3.24627201,3.588292177,4279.276938,1.000209204,0.297595329,0.000691402,0.045321232,0.210707363,0.266458309,0.296613625,0.327272409,0.388470308,4296.764981,1.000327708,5.725015466,0.001698421,0.116850864,5.499222588,5.644791727,5.72233259,5.803981712,5.95911603,4733.396711,0.999591494,9.775435599,0.021387169,1.451725803,7.362611017,8.738176141,9.625448956,10.67264497,12.92499885,4607.470948,1.000146671,1.079176964,0.003370758,0.183719057,0.730479794,0.950774718,1.075869258,1.206150905,1.440988078,2970.662842,1.000912196,-0.19785694,0.000520906,0.028928747,-0.25488084,-0.217602837,-0.197618561,-0.177499018,-0.142904063,3084.182175,1.000737447,1.649944156,0.008814018,0.459446297,0.751420658,1.351804241,1.646048704,1.962690897,2.550244921,2717.200196,0.999865372,-1.200126716,0.003296775,0.178569547,-1.564613928,-1.315602815,-1.19402246,-1.077028282,-0.871782312,2933.838386,0.999306008,5630.17568,8.100972202,hur
great,gen,TRUE,NA,1.177254403,0.00380345,0.170374991,0.881086147,1.049720028,1.165294801,1.292035536,1.543415856,2006.579031,1.000843038,0.803229937,0.003070031,0.132971444,0.522095487,0.708082398,0.824843946,0.915418605,0.989782076,1875.993073,1.00125551,3.920419302,0.003026689,0.190024483,3.561174044,3.7943657,3.916209349,4.046606513,4.298420243,3941.699406,1.000621527,5.208573521,0.028265906,1.374796535,3.261503099,4.263430169,4.978368991,5.875574551,8.550016979,2365.65294,1.000570055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.608667,7.082221123,hur
great,hurdle,TRUE,-1,0.914995755,0.004518373,0.268935357,0.433622752,0.719928428,0.909325345,1.096050042,1.46505114,3542.67769,1.000896021,0.390653278,0.001286113,0.075132181,0.244398322,0.338846291,0.390938772,0.441025625,0.540995391,3412.66798,1.000256498,3.862051301,0.003207007,0.195988822,3.499956148,3.727761891,3.857396474,3.986801908,4.275159558,3734.75981,1.000211871,4.167786902,0.014431115,0.860170924,2.804893686,3.556699885,4.068387743,4.656423294,6.180203556,3552.791461,1.000585823,2.96831898,0.009300948,0.45910015,2.116511858,2.650803427,2.952619775,3.263286199,3.904455869,2436.466645,1.000890407,-0.798142334,0.002429574,0.12042391,-1.0469057,-0.879092754,-0.793751169,-0.714005377,-0.581130637,2456.774684,1.001021305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1410.824291,6.98427867,hur
his,gen,TRUE,NA,2.326298769,0.001379232,0.091123066,2.153939907,2.262645269,2.323068541,2.38617855,2.510518986,4364.975956,1.000217161,0.360032641,0.000735758,0.045160835,0.274137525,0.329480577,0.35928245,0.389134569,0.452111537,3767.505204,0.999426352,5.676778747,0.001646288,0.112604375,5.463360461,5.599604979,5.674431563,5.7522997,5.900049449,4678.414611,1.000051348,13.87185928,0.040494604,2.583962701,9.705362855,12.04993497,13.57440464,15.31752797,19.89595697,4071.722475,0.999649443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5348.395869,8.228301337,hur
his,hurdle,TRUE,-2,3.444908905,0.004408226,0.262594279,2.933502543,3.265755392,3.44480451,3.621702373,3.9559986,3548.483251,1.000145556,0.220504576,0.000856563,0.04995568,0.123199597,0.187358788,0.219859266,0.254257948,0.317507287,3401.347855,1.000045259,5.67543599,0.001579587,0.111265681,5.453943098,5.601966794,5.673939472,5.750461221,5.899346073,4961.756017,1.00030542,13.74382451,0.038054404,2.562741845,9.746854866,11.92334851,13.4344745,15.22291278,19.70799175,4535.235694,1.0006652,0.837451429,0.003586136,0.188607893,0.460395255,0.712542019,0.836500027,0.96335739,1.214558544,2766.0889,1.00043686,-0.165243788,0.000590315,0.031063109,-0.226080747,-0.186210854,-0.164716681,-0.144650867,-0.104675028,2768.996736,1.000983224,0.142675105,0.010165945,0.539030909,-0.930448618,-0.2224108,0.145610742,0.517268383,1.179555275,2811.459708,1.001786886,-0.752052163,0.003043345,0.160270827,-1.081456353,-0.860397938,-0.74543852,-0.640222531,-0.453000779,2773.362676,1.001491928,5189.792461,7.984296095,hur
man,gen,TRUE,NA,1.388773755,0.003476635,0.187248386,1.052958277,1.257887121,1.378084228,1.512565788,1.775002125,2900.801222,1.000030492,0.912822752,0.001141778,0.062260743,0.768490192,0.874196445,0.924496716,0.962181593,0.99634263,2973.480219,0.999991855,4.052620511,0.004795735,0.263648185,3.567623895,3.872781282,4.042766561,4.220504089,4.594707267,3022.31169,0.999617139,2.258292663,0.007171849,0.431383872,1.541016479,1.947670445,2.212067723,2.529173816,3.183691763,3617.974268,1.000720662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1325.166093,7.486814087,hur
man,hurdle,TRUE,-2,4.571209223,0.014946375,0.694961513,3.317280348,4.117152824,4.541290427,5.000524931,6.051781283,2161.970352,1.001220946,0.334816767,0.003349283,0.1593331,0.065079847,0.224558516,0.318669479,0.426628407,0.710924931,2263.124109,0.999676125,4.047033288,0.003588337,0.253921974,3.575294665,3.868389413,4.040044191,4.2147371,4.566318375,5007.419991,0.999168975,2.259028483,0.00642906,0.422318325,1.577257751,1.959383532,2.21073041,2.503234728,3.178962337,4315.040958,1.000383264,0.360208655,0.016643565,0.752512173,-1.145261043,-0.149875039,0.37980144,0.867015338,1.834423536,2044.251609,1.002402392,-0.455331351,0.003413399,0.153249045,-0.775087892,-0.553885344,-0.453584865,-0.351664071,-0.168063566,2015.679748,1.00122835,3.535936011,0.011153922,0.511280056,2.599876326,3.180881563,3.509853207,3.85530859,4.615224669,2101.176204,1.001541001,-0.64223677,0.002160115,0.096240556,-0.84277929,-0.705457771,-0.636248413,-0.575611939,-0.466781428,1985.009315,1.00112899,1287.341436,7.273115456,hur
